"school_id"|"financialyear"|"description"|"feetype"|"fee"|"payable"|"startdate"|"enddate"|"lastupdate"|"staffid"|"remarks"
98|"2015-16"|"Foundation"|"Course"|12740|""|""|""|"20141217114129"|"AA00032"|"[17Dec14] Performing Arts Pre-Foundation.
Termly tuition fee GBP9,720 + Accommodation fee GBP3,020~4,350.
A 3.5% advance payment discount is given on programmes of 2 terms or more if payment for tuition and accommodation fees is made in full at least 2 weeks prior to the start of the course."
98|"2015-16"|"Foundation"|"Course"|14070|""|""|""|"20150102111433"|"AA00032"|"Performing Arts Pre-Foundation.
Termly tuition fee- GBP9,720 + Accommodation fee- GBP3,020-4,350.
A 3.5% advance payment discount is given on programmes of 2 terms or more if payment for tuition and accommodation fees is made in full at least 2 weeks prior to the start of the course."
98|"2015-16"|"Foundation"|"Course"|12740|""|""|""|"20141217114247"|"AA00032"|"[17Dec14] Music Foundation.
Termly tuition fee GBP9,720 + Accommodation fee GBP3,020~4,350.
A 3.5% advance payment discount is given on programmes of 2 terms or more if payment for tuition and accommodation fees is made in full at least 2 weeks prior to the start of the course."
652|"2014-15"|"Registration Fee"|"Registration Fee"|250|""|""|""|"20140920190917"|"AA00032"|"REGISTRATION FEE (All students):  £250 (Non-refundable)"
652|"2014-15"|"Deposit"|"Deposit"|1000|""|""|""|"20140920190807"|"AA00032"|"DEPOSIT (Overseas students only):  £1,000 (Deducted from 1st year’s bill)"
100|"2014-15"|"Registration Fee"|"Registration Fee"|200|"Canford School Ltd"|""|""|"20140712122710"|"AA00044"|"[12July14] oversea-GBP200; UK-GBP 100"
100|"2014-15"|"Deposit"|"Deposit"|0|"Canford School Ltd"|""|""|"20140712122957"|"AA00044"|"[12July14] Payable in advance of entry; refundable on final a/c but forfeit if the confirmed place is not taken up: £1000
For non E.U. parents a full term's fees is required as a deposit, in addition to the first term's fees due."
100|"2014-15"|"Deposit"|"Deposit"|0|"Canford School Ltd"|""|""|"20150102111918"|"AA00032"|"A full term's fees is required as a deposit, in addition to the first term's fees due."
78|"2015-16"|"Pre-AL"|"Course"|15000|""|""|""|"20150102105629"|"AA00032"|"Pre-AL- 1Year Pre-AL tuition fee. Homestay accommodation fee: GBP6500-9500. Additional course resource costs apply, course resources: £50-£80 per course, trips and sporting equipment."
78|"2015-16"|"Pre-AL"|"Course"|24500|""|""|""|"20150102112359"|"AA00032"|"Pre-AL- 1Year Pre-AL- Homestay accommodation fee: GBP6500-9500. Additional course resource costs apply, course resources: £50-£80 per course, trips and sporting equipment."
78|"2015-16"|"Year 12"|"Course"|14200|""|""|""|"20150102105717"|"AA00032"|"Y12 & Y13- tuition fee per annum only.
Homestay accommodation fee: GBP6500-9500. Additional course resource costs apply, course resources: £50-£80 per course, trips and sporting equipment."
78|"2015-16"|"Year 12"|"Course"|23700|""|""|""|"20150102112615"|"AA00032"|"Y12 & Y13- per year.
Homestay accommodation fee: GBP6500-9500. Additional course resource costs apply, course resources: £50-£80 per course, trips and sporting equipment."
78|"2015-16"|"Year 13"|"Course"|14200|""|""|""|"20150102105723"|"AA00032"|"Y12 & Y13- tuition fee per annum only.
Homestay accommodation fee: GBP6500-9500. Additional course resource costs apply, course resources: £50-£80 per course, trips and sporting equipment."
95|"2014-15"|"Foundation"|"Course"|12150|""|""|""|"20150102110830"|"AA00032"|"Termly tuition fee: £9450 + Accommodationn fee: £2700-4230 per term.
A 3.5% advance payment discount is given on programmes of 2 terms or more if payment for tuition and accommodation fees is made in full at least 2 weeks prior to the start of the course."
95|"2014-15"|"Year 12"|"Course"|12150|""|""|""|"20150102110803"|"AA00032"|"Y12 & Y13- Termly tuition fee: £9450 + Accommodationn fee: £2700-4230 per term.
A 3.5% advance payment discount is given on programmes of 2 terms or more if payment for tuition and accommodation fees is made in full at least 2 weeks prior to the start of the course."
95|"2012-13"|"Year 13"|"Course"|12150|""|""|""|"20150102110810"|"AA00032"|"Y12 & Y13- Termly tuition fee: £9450 + Accommodationn fee: £2700-4230 per term.
A 3.5% advance payment discount is given on programmes of 2 terms or more if payment for tuition and accommodation fees is made in full at least 2 weeks prior to the start of the course."
94|"2014-15"|"Year 12"|"Course"|8350|""|""|""|"20150102110207"|"AA00032"|"Y12 & Y13- Termly tuition fee plus boarding. Termly boarding fees ranging from GBP4200-5995."
94|"2014-15"|"Year 13"|"Course"|8350|""|""|""|"20150102110211"|"AA00032"|"Y12 & Y13- Termly tuition fee plus boarding. Termly boarding fees ranging from GBP4200-5995."
94|"2014-15"|"1 Year AL"|"Course"|9985|""|""|""|"20150102110229"|"AA00032"|"Termly tuition fee plus boarding. Termly boarding fees ranging from GBP4200-5995."
94|"2014-15"|"1 Year GCSE"|"Course"|12400|""|""|""|"20141216131752"|"AA00032"|""
94|"2014-15"|"Year 12"|"Course"|12245|""|""|""|"20150102113234"|"AA00032"|"Y12 & Y13- Termly tuition fee plus boarding. Termly boarding fees ranging from GBP4200-5995."
94|"2014-15"|"Year 13"|"Course"|12245|""|""|""|"20150102113240"|"AA00032"|"Y12 & Y13- Termly tuition fee plus boarding. Termly boarding fees ranging from GBP4200-5995."
94|"2014-15"|"1 Year AL"|"Course"|13880|""|""|""|"20150102113302"|"AA00032"|"Termly tuition fee plus boarding. Termly boarding fees ranging from GBP4200-5995."
95|"2012-13"|"Year 13"|"Course"|13680|""|""|""|"20150102112825"|"AA00032"|"Y12 & Y13- Termly tuition fee: £9450 + Accommodationn fee: £2700-4230 per term.
A 3.5% advance payment discount is given on programmes of 2 terms or more if payment for tuition and accommodation fees is made in full at least 2 weeks prior to the start of the course."
101|"2014-15"|"Year 12"|"Course"|29700|"Cardiff Sixth Form College"|""|""|"20140410122641"|"AA00044"|"Y12-Single Room, EnSuite (per academic year). Fees are to be paid twice yearly in August and January. Equal amounts of £14,850 for a single room"
78|"2015-16"|"Pre-AL"|"Course"|24500|""|""|""|"20150102112542"|"AA00032"|"1Year Pre-AL- per year.
Homestay accommodation fee: GBP6500-9500. Additional course resource costs apply, course resources: £50-£80 per course, trips and sporting equipment."
78|"2015-16"|"Year 12"|"Course"|23700|""|""|""|"20150102112623"|"AA00032"|"Y12 & Y13- per year.
Homestay accommodation fee: GBP6500-9500. Additional course resource costs apply, course resources: £50-£80 per course, trips and sporting equipment."
78|"2015-16"|"Year 13"|"Course"|23700|""|""|""|"20150102112631"|"AA00032"|"Y12 & Y13- per year.
Homestay accommodation fee: GBP6500-9500. Additional course resource costs apply, course resources: £50-£80 per course, trips and sporting equipment."
101|"2015-16"|"Year 13"|"Course"|12000|"Cardiff Sixth Form College"|""|""|"20141114215933"|"AA00007"|"Y12 & Y13- Fees  £15,000 per annumn; Cluster rooms £17,700 per annumn / Studio Rooms £21,000 per annumn"
101|"2015-16"|"Year 12"|"Course"|12000|"Cardiff Sixth Form College"|""|""|"20141114215925"|"AA00007"|"Y12 & Y13- Fees  £15,000 per annumn; Cluster rooms £17,700 per annumn / Studio Rooms £21,000 per annumn"
101|"2014-15"|"Deposit"|"Deposit"|9000|"Cardiff Sixth Form College"|""|""|"20140404113939"|"AA00044"|"[4Apr14] Acceptance deposit is refundable upon completion of the full A Level course"
103|"2014-15"|"Deposit"|"Deposit"|0|""|""|""|"20140626105941"|"AA00044"|"[26Jun14] Boarding Pupils: For parents residing inside the European EconomicArea the deposit is £1,000. For parents residing outside the European Economic Area, a deposit of one term’s fees is charged."
103|"2014-15"|"Year 12"|"Course"|10003|""|""|""|"20140626105739"|"AA00044"|"Y12 & Y13: Current Pupils GBP9,488 / (Direct Entrants -  GBP 10,003)"
103|"2014-15"|"Year 13"|"Course"|10003|""|""|""|"20140626105800"|"AA00044"|"Y12 & Y13: Current Pupils GBP9,488 / (Direct Entrants -  GBP 10,003)"
528|"2014-15"|"Year 12"|"Course"|11862|""|""|""|"20141216133626"|"AA00032"|"[16Dec14] The fees apply to new Sixth Form entrants only. Current students £10,530 Boarding per term."
528|"2014-15"|"Year 12"|"Course"|11862|""|""|""|"20150102115857"|"AA00032"|"New Sixth Form entrants fees. Current students £10,530 per term."
528|"2014-15"|"Year 13"|"Course"|11862|""|""|""|"20141216133641"|"AA00032"|"[16Dec14] The fees apply to new Sixth Form entrants only. Current students £10,530 Boarding per term."
528|"2014-15"|"Year 12"|"Course"|11862|""|""|""|"20150102120130"|"AA00032"|"New Sixth Form entrants fees per term. Current students £10,530 per term."
528|"2014-15"|"Year 13"|"Course"|11862|""|""|""|"20150102120141"|"AA00032"|"New Sixth Form entrants fees per term. Current students £10,530 per term."
127|"2014-15"|"Deposit"|"Deposit"|8900|""|""|""|"20141216150105"|"AA00032"|"[16Dec14] One term's fees is required"
686|"2014-15"|"Year 12"|"Course"|7500|""|""|""|"20141216151106"|"AA00032"|"[16Dec14] Tuition fee per annum"
686|"2014-15"|"Year 12"|"Course"|7500|""|""|""|"20150102120342"|"AA00032"|"Tuition fee per annum"
148|"2014-15"|"Year 12"|"Course"|10560|""|""|""|"20141216155104"|"AA00032"|"[16Dec14] Tuition fees GBP6860 + Boarding fees GBP2200~3700, depends on the length of the term and the host family chosen"
148|"2014-15"|"Year 13"|"Course"|10560|""|""|""|"20141216155117"|"AA00032"|"[16Dec14] Tuition fees GBP6860 + Boarding fees GBP2200~3700, depends on the length of the term and the host family chosen"
148|"2014-15"|"Deposit"|"Deposit"|1000|""|""|""|"20141216153657"|"AA00032"|"[16Dec14] The deposit is refunded, less any outstanding charges, after the end of the student's final term."
148|"2013-14"|"Deposit"|"Deposit"|950|"D'Overbroeck's"|""|""|"20140403122222"|"AA00044"|"[3Apr14] (1)Deposit UK students £575; (2)6th form: Non-UK students £950

[7Mar14] The last update on 24 Jul 2013, it's £895"
148|"2014-15"|"Deposit"|"Deposit"|1000|""|""|""|"20150102121102"|"AA00032"|"The deposit is refunded, less any outstanding charges, after the end of the student's final term."
172|"2010-11"|"Year Summer-4"|"Course"|2880|"Etherton Education Ltd."|""|""|"20120806190420"|""|""
172|"2010-11"|"Year Summer-8"|"Course"|5760|"Etherton Education Ltd."|""|""|"20120806190420"|""|""
523|"2022-23"|"Year 6"|"Course"|22020|""|""|""|"20220705155858"|"AA00078"|""
172|"2012-13"|"Year Summer-4"|"Course"|3660|"Etherton Education Ltd."|""|""|"20130415203745"|""|""
172|"2012-13"|"Year Summer-8"|"Course"|7220|"Etherton Education Ltd."|""|""|"20130415203745"|""|""
172|"2012-13"|"Year Summer-8"|"Course"|7220|"Etherton Education Ltd."|""|""|"20130415203745"|""|""
172|"2012-13"|"Year Summer-4"|"Course"|3660|"Etherton Education Ltd."|""|""|"20130415203745"|""|""
172|"2015-16"|"Year Summer-8"|"Course"|8400|"Etherton Education Ltd."|""|""|"20141004155607"|"AA00032"|"6 Jul – 30 Aug, 2015 (Mon-Sun) [Wks1-8]

Our course fees are fully inclusive of all tuition, boarding accommodation, meals, activities and trips. There is no registration fee and transfers are also  included in the course fees (subject to date & time restrictions). All students receive a detailed Academic Report in each subject, a Yearbook and a Certificate."
172|"2015-16"|"Year Summer-4"|"Course"|4200|"Etherton Education Ltd."|""|""|"20141004160319"|"AA00032"|"6 Jul –2 Aug, 2015 (Mon-Sun) [Wks1-4]

Our course fees are fully inclusive of all tuition, boarding accommodation, meals, activities and trips. There is no registration fee and transfers are also  included in the course fees (subject to date & time restrictions). All students receive a detailed Academic Report in each subject, a Yearbook and a Certificate."
172|"2015-16"|"Year Summer-4"|"Course"|4200|"Etherton Education Ltd."|""|""|"20141004160325"|"AA00032"|"3 Aug- 30 Aug, 2015 (Mon-Sun) [Wks5-8]

Our course fees are fully inclusive of all tuition, boarding accommodation, meals, activities and trips. There is no registration fee and transfers are also  included in the course fees (subject to date & time restrictions). All students receive a detailed Academic Report in each subject, a Yearbook and a Certificate."
182|"2014-15"|"Year 12"|"Course"|10060|""|""|""|"20140728120445"|"AA00044"|"The premium for entry directly into the 6th Form remains at 10% of the Senior School boarding fee.  It may be paid termly on the basis of 5% of each of the two 6th form years."
182|"2014-15"|"Year 13"|"Course"|10060|""|""|""|"20140728120450"|"AA00044"|"The premium for entry directly into the 6th Form remains at 10% of the Senior School boarding fee.  It may be paid termly on the basis of 5% of each of the two 6th form years."
197|"2014-15"|"Others"|"Course"|0|""|""|""|"20140429182341"|"AA00044"|"Y4-Y13: Includes charges for administration costs such as Visa and Tier 4 processing, and ESL/EFL fees for student coming from the EU and Overseas"
197|"2014-15"|"Deposit"|"Deposit"|0|""|""|""|"20140429182536"|"AA00044"|"[29Apr14] Non EU acceptance fees-one term's boarding fees"
211|"2014-15"|"Year 12"|"Course"|9085|"Haberdashers' Monmouth School for Girls"|""|""|"20141209131250"|"AA00032"|"For external entrants only. For existing pupils, the fee is £8,570."
211|"2014-15"|"Year 13"|"Course"|9085|"Haberdashers' Monmouth School for Girls"|""|""|"20141209131244"|"AA00032"|"For external entrants only. For existing pupils, the fee is £8,570."
672|"2014-15"|"Deposit"|"Deposit"|200|""|""|""|"20150106144302"|"AA00032"|"Named as Commitment fee and it will be refunded at the end of the pupil’s time at the school."
483|"2013-14"|"Registration Fee"|"Registration Fee"|100|"St George&#039;s Ascot Trust Ltd"|""|""|"20130724113739"|""|""
214|"2014-15"|"Deposit"|"Deposit"|0|""|""|""|"20140731102911"|"AA00044"|"- For International Boarders entering College between Year 7 and Year 11, a deposit of £9,785 is required at the time of Acceptance of Offer. This consists of 1) one term’s fee in advance of £8,785 which is used to offset the termly fee for the pupil’s final term at the school and 2) £1,000 which is used to offset any ‘extras’ and disbursements on the final account. Any net balance will then be refunded.
-  For International Boarders entering College in Year 12, a deposit of £11,695 is required at the time of Acceptance of Offer. This consists of 1) one term’s fee in advance of £10,695 which is used to offset the termly fee for the pupil’s final term at the school and 2) £1,000 which is used to offset any ‘extras’ and disbursements on the final account. Any net balance will then be refunded."
6|"2014-15"|"Deposit"|"Deposit"|14000|""|""|""|"20141216172003"|"AA00032"|"[16Dec14] For administrative reasons, there is an additional deposit of £11,000 for pupils where at least one parent resides overseas. This sum is refunded with the final bill, or if a pupil is withdrawn prior to 1 April in the proposed year of entry"
681|"2014-15"|"Deposit"|"Deposit"|7250|""|""|""|"20141217121817"|"AA00032"|"[17Dec14] 50% annual tuition fees (fully refundable if the student doesn't take up the place offered.)"
681|"2014-15"|"Year 12"|"Course"|4833.33|""|""|""|"20141217121707"|"AA00032"|"[17Dec14] Tuition at £8,250 cover full educational programme, welfare and support, all exam entries and education trips. Catered accommodation at £6,250."
681|"2014-15"|"Year 13"|"Course"|4833.33|""|""|""|"20141217121733"|"AA00032"|"[17Dec14] Tuition at £8,250 cover full educational programme, welfare and support, all exam entries and education trips. Catered accommodation at £6,250."
7|"2014-15"|"Year 12"|"Course"|10700|"Headington School"|""|""|"20141203163848"|"AA00032"|"Current Pupils: £9,910"
7|"2014-15"|"Year 13"|"Course"|10700|"Headington School"|""|""|"20141203163853"|"AA00032"|"Current Pupils: £9,910"
245|"2015-16"|"Foundation"|"Course"|13545|""|""|""|"20141216174941"|"AA00032"|"[16Dec14] Annual Tuition fee
Full Time Course - GBP8250
Fast-Track A Level & Science and Engineering Foundation programmes
Standard room for accommodation - GBP5295
Large room - GBP5735"
652|"2014-15"|"1 Year GCSE"|"Course"|19800|"Cambridge Tutors Educational Trust Ltd"|""|""|"20140913123146"|"AA00032"|"For up to 5 subjects including IELTS if applicable"
652|"2014-15"|"2 Year AL"|"Course"|19800|"Cambridge Tutors Educational Trust Ltd"|""|""|"20140913123449"|"AA00032"|"(1) For up to 4 subjects
(2) IELTS - £4,950"
652|"2014-15"|"2 Year AL"|"Course"|19800|"Cambridge Tutors College"|""|""|"20150102122744"|"AA00032"|"For up to 4 subjects including EAL if applicable
(EAL fee - £4,950 per year)"
652|"2014-15"|"1 Year GCSE"|"Course"|19800|"Cambridge Tutors College"|""|""|"20150102122416"|"AA00032"|"1) Annum tuition fees may request to pay in two instalments:
- before 8 Sep 2014 &
- before 2 Feb 2015

2) For up to 5 subjects including EAL if applicable"
271|"2015-16"|"Deposit"|"Deposit"|1000|"KINGSLEY SCHOOL BIDEFORD"|""|""|"20150307180044"|"AA00044"|""
245|"2015-16"|"Foundation"|"Course"|13545|""|""|""|"20150102122318"|"AA00032"|"Annual Tuition fee
Full Time Course - GBP8250
Fast-Track A Level & Science and Engineering Foundation programmes
Standard room for accommodation - GBP5295
Large room - GBP5735"
245|"2015-16"|"Pre-AL"|"Course"|12545|""|""|""|"20141216175004"|"AA00032"|"[16Dec14] Annual Tuition fee
Full Time Course - GBP7250
A Level or Pre-A Level programme plus English as a Foreign Language(This tuition fee remains the same price for successful progression into year 2)
Standard room for accommodation - GBP5295
Large room - GBP5735"
245|"2015-16"|"Year 12"|"Course"|12545|""|""|""|"20141216174952"|"AA00032"|"[16Dec14] Annual Tuition fee
Full Time Course - GBP7250
A Level or Pre-A Level programme plus English as a Foreign Language(This tuition fee remains the same price for successful progression into year 2)
Standard room for accommodation - GBP5295
Large room - GBP5735"
245|"2015-16"|"Year 12"|"Course"|12985|""|""|""|"20150102123051"|"AA00032"|"A Level or Pre-A Level programme plus English as a Foreign Language(This tuition fee remains the same price for successful progression into year 2)
Standard room - GBP5295
Large room - GBP5735
per year"
245|"2015-16"|"Year 13"|"Course"|12545|""|""|""|"20141216174958"|"AA00032"|"[16Dec14] Annual Tuition fee
Full Time Course - GBP7250
A Level or Pre-A Level programme plus English as a Foreign Language(This tuition fee remains the same price for successful progression into year 2)
Standard room for accommodation - GBP5295
Large room - GBP5735"
245|"2015-16"|"Pre-AL"|"Course"|12985|""|""|""|"20150102123015"|"AA00032"|"A Level or Pre-A Level programme plus English as a Foreign Language(This tuition fee remains the same price for successful progression into year 2)
Standard room - GBP5295
Large room - GBP5735
per year"
479|"2013-14"|"Deposit"|"Deposit"|500|"St Edmund&#039;s College"|""|""|"20130724113739"|""|""
479|"2013-14"|"Registration Fee"|"Registration Fee"|85|"St Edmund's College"|""|""|"20150112172626"|"AA00032"|"Fees updated on 24 Jul 2013"
141|"2013-14"|"Registration Fee"|"Registration Fee"|50|"Denstone College"|""|""|"20130724113738"|""|""
592|"2014-15"|"Deposit"|"Deposit"|8650|""|""|""|"20150121153339"|"AA00032"|""
188|"2014-15"|"Registration Fee"|"Registration Fee"|75|""|""|""|"20141219152137"|"AA00032"|""
177|"2014-15"|"Year 7"|"Course"|8890|"Farlington School"|""|""|"20141127174347"|"AA00032"|""
177|"2014-15"|"Year 8"|"Course"|8890|"Farlington School"|""|""|"20141127174407"|"AA00032"|""
177|"2014-15"|"Year 9"|"Course"|8890|"Farlington School"|""|""|"20141127174417"|"AA00032"|""
177|"2014-15"|"Year 10"|"Course"|8890|"Farlington School"|""|""|"20141127174428"|"AA00032"|""
177|"2014-15"|"Year 11"|"Course"|8890|"Farlington School"|""|""|"20141127174437"|"AA00032"|""
177|"2014-15"|"Year 12"|"Course"|8890|"Farlington School"|""|""|"20141127174457"|"AA00032"|""
177|"2014-15"|"Year 13"|"Course"|8890|"Farlington School"|""|""|"20141127174508"|"AA00032"|""
36|"2014-15"|"Deposit"|"Deposit"|1000|""|""|""|"20140804113000"|"AA00044"|"For parents resident abroad an additional deposit may also be required of one term’s fees less the entry deposit of £1000"
652|"2015-16"|"Deposit"|"Deposit"|3000|""|""|""|"20150224165302"|"AA00044"|""
652|"2014-15"|"Deposit"|"Deposit"|1000|""|""|""|"20150102111819"|"AA00032"|""
331|"2014-15"|"English Course"|"Course"|210|""|""|""|"20150105152734"|"AA00032"|"Weekly Fee: 25 hours English (16 Hours general English & 9 Hours Academic)"
331|"2014-15"|"Foundation"|"Course"|6000|""|""|""|"20150105155410"|"AA00032"|""
331|"2014-15"|"Registration Fee"|"Registration Fee"|90|""|""|""|"20150105155259"|"AA00032"|""
483|"2013-14"|"Deposit"|"Deposit"|1800|"St George&#039;s Ascot Trust Ltd"|""|""|"20130724113739"|""|""
30023|"2015-16"|"Pre-AL"|"Course"|11000|""|""|""|"20150121114646"|"AA00032"|"For the September, January and April terms."
30023|"2015-16"|"Pre-GCSE"|"Course"|11000|""|""|""|"20150121114610"|"AA00032"|"For the September, January and April terms."
30023|"2015-16"|"Pre-GCSE"|"Course"|5500|""|""|""|"20150121114546"|"AA00032"|"For August term."
30023|"2015-16"|"Registration Fee"|"Registration Fee"|150|""|""|""|"20150121115934"|"AA00032"|""
213|"2014-15"|"Registration Fee"|"Registration Fee"|100|""|""|""|"20141216171121"|"AA00032"|""
68|"2015-16"|"Year 10"|"Course"|9333.33|"Bosworth Independent College"|""|""|"20141115143446"|"AA00032"|""
68|"2015-16"|"Year 11"|"Course"|9333.33|"Bosworth Independent College"|""|""|"20141115143452"|"AA00032"|""
68|"2015-16"|"Year 12"|"Course"|9333.33|"Bosworth Independent College"|""|""|"20141115143527"|"AA00032"|""
68|"2015-16"|"Year 13"|"Course"|9333.33|"Bosworth Independent College"|""|""|"20141115143533"|"AA00032"|""
262|"2014-15"|"Year 4"|"Course"|5450|"King's Hall"|""|""|"20141117152239"|"AA00032"|""
262|"2014-15"|"Year 5"|"Course"|5800|"King's Hall"|""|""|"20141117152244"|"AA00032"|""
262|"2014-15"|"Year 6"|"Course"|5800|"King's Hall"|""|""|"20141117152250"|"AA00032"|""
652|"2014-15"|"2 Year AL"|"Course"|19800|"Cambridge Tutors College"|""|""|"20150102122856"|"AA00032"|"For up to 4 subjects including EAL if applicable
(EAL fee - £4,950 per year)"
250|"2014-15"|"Deposit"|"Deposit"|10358|"Kent College"|""|""|"20141128105737"|"AA00032"|"Applied to Yrs 9-13, non-EU Pupils, equivalent to one term's fees 
(Yrs 7-8: £10,132)"
652|"2014-15"|"Year 18 months"|"Course"|13200|"Cambridge Tutors Educational Trust Ltd"|""|""|"20141121183121"|"AA00032"|"(1) Course fee for the first year and for up to 4 subjects
(2) IELTS - £3,300
(3) Year 2 fees will be as per 2 year A level course"
251|"2013-14"|"Deposit"|"Deposit"|9308|"Kent College Pembury"|""|""|"20140403103013"|"AA00044"|"[3Apr14] (1 x term's fees)"
259|"2014-15"|"Year 8"|"Course"|7850|""|""|""|"20140624170033"|"AA00044"|"Y7-Y8: boarding fee GBP3,087+ tuition fee GBP4763= GBP 7,850"
259|"2014-15"|"Year 7"|"Course"|7850|""|""|""|"20140624170011"|"AA00044"|"Y7-Y8: boarding fee GBP3,087+ tuition fee GBP4763= GBP 7,850"
259|"2014-15"|"Year 8"|"Course"|7850|""|""|""|"20150102123439"|"AA00032"|"Y7-Y8- boarding fee GBP3,087+ tuition fee GBP4763"
259|"2014-15"|"Year 9"|"Course"|9036|""|""|""|"20140624170140"|"AA00044"|"Y9-Y11: boarding fee GBP3,087+ tuition fee GBP5,949= GBP9,036"
652|"2014-15"|"Others"|"Course"|0|""|""|""|"20140920191027"|"AA00032"|"BOOK DEPOSIT (All students):  £300 (Refundable at end of course)"
259|"2014-15"|"Year 10"|"Course"|9036|""|""|""|"20140624170147"|"AA00044"|"Y9-Y11: boarding fee GBP3,087+ tuition fee GBP5,949= GBP9,036"
259|"2014-15"|"Year 11"|"Course"|9036|""|""|""|"20140624170211"|"AA00044"|"Y9-Y11: boarding fee GBP3,087+ tuition fee GBP5,949= GBP9,036"
259|"2014-15"|"Year 12"|"Course"|9860|""|""|""|"20140624170321"|"AA00044"|"Y12-Y13: Boarding fee GBP 3,087 + Tuition fee GBP 6,773= GBP 9,860"
259|"2014-15"|"Year 13"|"Course"|9860|""|""|""|"20140624170334"|"AA00044"|"Y12-Y13: Boarding fee GBP 3,087 + Tuition fee GBP 6,773= GBP 9,860"
652|"2014-15"|"Year 18 months"|"Course"|13200|"Cambridge Tutors Educational Trust Ltd"|""|""|"20150102123247"|"AA00032"|"- Course fee for the first year and for up to 4 subjects
- Year 2 fees will be as per 2 Year A level course

(EAL fee - £3,300 per year)"
643|"2014-15"|"Deposit"|"Deposit"|7705|""|""|""|"20141216180828"|"AA00032"|"[16Dec14] One term’s boarding fees Non-European Union pupils"
652|"2014-15"|"Others"|"Course"|0|"Cambridge Tutors College"|""|""|"20150102122843"|"AA00032"|"All fees indicated are annum tuition fees and may request to pay in two instalments:
- before 8 Sep 2014 &
- before 2 Feb 2015"
652|"2014-15"|"Others"|"Course"|0|""|""|""|"20150102123457"|"AA00032"|"BOOK DEPOSIT (All students):  £100 (Refundable at end of course)"
652|"2014-15"|"Others"|"Course"|0|""|""|""|"20140920190613"|"AA00032"|"ACCOMMODATION:  from £135 per week (for half-board in selected local families)"
652|"2014-15"|"Others"|"Course"|0|""|""|""|"20140920191248"|"AA00032"|"EXAMINATION FEES
~ GCSE:  £180 (Excluding re-sits)
~ A-Level:  £275 (Excluding re-sits)
~ IELTS:  £160 (Excluding re-sits)"
652|"2014-15"|"1 Year GCSE"|"Course"|19800|"Cambridge Tutors College"|""|""|"20150102122912"|"AA00032"|"For up to 5 subjects including EAL if applicable"
652|"2014-15"|"2 Year AL"|"Course"|19800|"Cambridge Tutors College"|""|""|"20150102122924"|"AA00032"|"For up to 4 subjects including EAL if applicable
(EAL fee - £4,950 per year)"
271|"2014-15"|"Deposit"|"Deposit"|1000|""|""|""|"20140411120727"|"AA00044"|"[11Apr14](1)Day Pupil-£400;(2) Boarders-£1,000"
652|"2014-15"|"Others"|"Course"|0|"Cambridge Tutors College"|""|""|"20150102123600"|"AA00032"|"All fees indicated are ANNUM tuition fees and may request to pay in two instalments:
- before 8 Sep 2014 &
- before 2 Feb 2015"
652|"2014-15"|"Year 18 months"|"Course"|13200|"Cambridge Tutors College"|""|""|"20150102123546"|"AA00032"|"- Course fee for the first year and for up to 4 subjects
- Year 2 fees will be as per 2 Year A level course

(EAL fee - £3,300 per year)"
652|"2014-15"|"Others"|"Course"|0|"Cambridge Tutors College"|""|""|"20150102123656"|"AA00032"|"All fees indicated are ANNUM tuition fees and may request to pay in two instalments:
- before 8 Sep 2014 &
- before 2 Feb 2015"
285|"2014-15"|"Others"|"Course"|0|""|""|""|"20140603110043"|"AA00044"|"**EU/UK fees Y7-Y8:GBP8,257per team;Y9-Upper Sixth: GBP10,197per term; there is supplement of GBP250 a term to contribute towards the additional costs, both direct and indirect,l involved in accommodating overseas students at the school**"
285|"2014-15"|"Deposit"|"Deposit"|0|""|""|""|"20140603105132"|"AA00044"|"[3Jun14] Non-EU: 50% of the annual fee; EU/UK: GBP1,000"
285|"2014-15"|"Registration Fee"|"Registration Fee"|150|""|""|""|"20140603105023"|"AA00044"|"[3Jun14]Non EU:GBP150; EU/UK: GBP100"
299|"2014-15"|"Registration Fee"|"Registration Fee"|200|"Lord Wandsworth College"|""|""|"20140412170217"|"AA00044"|"[12Apr14] UK & EU pupil-GBP100,Non EU pupil- GBP200"
299|"2014-15"|"Deposit"|"Deposit"|0|""|""|""|"20140415172103"|"AA00044"|"[15Apr14] An ACCEPTANCE DEPOSIT of £1,000 is payable for ALL pupils on acceptance of an offer of a place, £500 of which is refunded on the first termly invoice. For NON- EU PUPILS an ADDITIONAL OVERSEAS DEPOSIT equivalent of ONE TERM'S FEES is also payable."
306|"2014-15"|"Year 12"|"Course"|11920|"Malvern St James"|""|""|"20141128153613"|"AA00032"|"Yrs12-13: Current Pupils £10,645 / (Direct Entrants - £11,920)"
306|"2014-15"|"Year 13"|"Course"|11920|"Malvern St James"|""|""|"20141128153619"|"AA00032"|"Yrs12-13: Current Pupils £10,645 / (Direct Entrants - £11,920)"
632|"2010-11"|"Year 13"|"Course"|9340|""|""|""|"20120806190429"|""|""
632|"2010-11"|"Year 12"|"Course"|9340|""|""|""|"20120806190429"|""|""
632|"2010-11"|"Year 11"|"Course"|9340|""|""|""|"20120806190429"|""|""
632|"2010-11"|"Year 10"|"Course"|9340|""|""|""|"20120806190429"|""|""
632|"2010-11"|"Year 9"|"Course"|9340|""|""|""|"20120806190429"|""|""
