"aa_id"|"case"|"pickupby"|"flightno"|"airline"|"arrivalairport"|"arrivaldate"|"arrivaltime"|"predepart"|"joininst"|"lastupdate"|"staffid"|"remarks"|"journeyno"|"route"
"S012525"|"Y"|"WHG"|"Virgin Atlantic VS201"|""|"London Heathrow T3"|"20140828"|"0525"|"sch/guardian cfm booking will be made"|""|"20140806152031"|"AA00032"|"[5Aug14] req to whg/ frm host fam to sch on 29Aug"|343|1
"S031115"|"Y"|"School"|"British Airways BA28"|""|"London Heathrow T5"|"20140902"|"0535"|"family acknowledged confirmation"|""|"20140807110523"|"AA00032"|"[5Aug14] will send us the driver's details once available
[4Aug14] req to sch"|141|1
"S011517"|"Y"|"School"|"British Airways BA28"|""|"London Heathrow T5"|"20140830"|"0535"|"confirmation emailed family"|""|"20140816121528"|"AA00032"|"[15Aug14] req to sch"|238|1
"S031236"|"N"|""|"Emirate EK381"|""|"Dubai T3"|"20140828"|"0435"|"itin received"|""|"20140816114815"|"AA00032"|""|57|1
"S031236"|"Y"|"School"|"Emirate EK001"|""|"London Heathrow T3"|"20140828"|"1215"|"request made"|""|"20140816114825"|"AA00032"|"[15Aug14] fwd to ben/ chase
[5Aug14] req to sch"|57|2
"S031236"|"N"|""|"Emirate EK381"|""|"Dubai T3"|"20140828"|"0435"|"itin received"|""|"20140816171007"|"AA00032"|""|57|1
"S031236"|"Y"|"School"|"Emirate EK001"|"50"|"London Heathrow T3"|"20140828"|"1215"|"sch/guardian cfm booking will be made"|""|"20140816171049"|"AA00032"|"[15Aug14] fwd to ben/ chase
[5Aug14] req to sch"|57|2
"S012499"|"Y"|"School"|"Cathay Pacific CX251"|""|"London Heathrow T3"|"20140828"|"0540"|"request made"|""|"20140816114519"|"AA00032"|"[15Aug14] fwd to ben/ chase
[5Aug14] req to sch"|277|1
"S031804"|"N"|""|"Air France AF185"|""|"Paris T2E"|"20140904"|"0605"|""|""|"20140815151244"|"AA00032"|""|360|1
"S031804"|"Y"|"School"|"Air France AF1680"|""|"London Heathrow T4"|"20140904"|"0750"|"request made"|""|"20140815151235"|"AA00032"|"[15Aug14] req to sch"|360|2
"S030215"|"Y"|"School"|"Cathay Pacific CX251"|""|"London Heathrow T3"|"20140902"|"0540"|"sch/guardian cfm booking will be made"|""|"20140807101208"|"AA00032"|"[7aug14] asking student phone no. [4Aug14] req to sch"|312|1
"S007710"|"Y"|"WHG"|"Cathay Pacific CX257"|""|"London Heathrow T3"|"20140821"|"1505"|"itin received"|""|"20140816161053"|"AA00032"|"[16Aug14] email p n ask abt the hotel name
[15Aug14] ask p abt the hotel name
[5Aug14] ask p abt the pickup date, will reply later"|221|1
"S011715"|"Y"|"School"|"British Airways BA26"|""|"London Heathrow T5"|"20140829"|"0455"|"confirmation emailed family"|""|"20140816113841"|"AA00032"|"[15Aug14] chase
[6Aug14] ask if the sch can help"|321|1
"S012618"|"Y"|"School"|"Cathay Pacific CX251"|""|"London Heathrow T3"|"20140830"|"0540"|"confirmation emailed family"|""|"20140816121730"|"AA00032"|"[15Aug14] req to sch
Travel alone, coach service"|231|1
"S030389"|"Y"|"School"|"British Airways BA26"|""|"London Heathrow T5"|"20140826"|"0455"|"request made"|""|"20140815170515"|"AA00032"|"[15Aug14] chase
[5Aug14] req to sch/ travel with mum"|65|1
"S030277"|"Y"|""|""|""|""|"20140828"|""|""|""|"20140818102530"|"AA00032"|""|361|1
"S010882"|"Y"|"School"|""|""|""|"20140712"|""|"itin requested"|""|"20140815152339"|"AA00032"|"[15Aug14] stu will be back next week
[11Aug14] ask p & stu to send itin
[7Aug14] will send itin tdy"|88|1
"S031276"|"Y"|"WHG"|"British Airways BA26"|""|"London Heathrow T5"|"20140829"|"0455"|"itin received"|""|"20140816165607"|"AA00032"|"[16Aug14] ask ag
[7Aug14] ask how much, frm airport to hotel, hotel to ashford"|295|1
"S030277"|"Y"|""|""|""|""|"20140828"|""|"itin requested"|""|"20140818104832"|"AA00032"|""|361|1
"S012499"|"Y"|"School"|"Cathay Pacific CX251"|""|"London Heathrow T3"|"20140828"|"0540"|"sch/guardian cfm booking will be made"|""|"20140816171507"|"AA00032"|"[16Aug14] ask stu contact no.
[15Aug14] fwd to ben/ chase
[5Aug14] req to sch"|277|1
"S031848"|"Y"|"School"|"Cathay Pacific CX255"|""|"London Heathrow T3"|"20140902"|"0620"|"itin received"|""|"20140818164008"|"AA00032"|""|362|1
"S030856"|"Y"|""|"Cathay Pacific CX251"|""|"London Heathrow T5"|"20140818"|""|""|""|"20140818181043"|"AA00032"|""|363|1
"S030277"|"Y"|"School"|"Cathay Pacific CX255"|"50"|"London Heathrow T3"|"20140828"|"0620"|"request made"|""|"20140818161406"|"AA00032"|""|361|1
"S031848"|"Y"|"School"|"Cathay Pacific CX255"|""|"London Heathrow T3"|"20140902"|"0620"|"request made"|""|"20140818174651"|"AA00032"|""|362|1
"S009525"|"Y"|"School"|"Cathay Pacific CX257"|""|"London Heathrow T3"|"20140910"|"1505"|"confirmation emailed family"|""|"20140816112203"|"AA00032"|"[12Aug14] sch ask if stu can arrive at T5 at 1500
[11Aug14] ask sch to pick up, group pickup"|357|1
"S030251"|"Y"|"School"|"British Airways BA28"|""|"London Heathrow T5"|"20140828"|"0535"|"request made"|""|"20140815132408"|"AA00032"|"[15Aug14] req to sch/ will back on 19"|359|1
"S030251"|"Y"|"School"|"British Airways BA28"|""|"London Heathrow T5"|"20140828"|"0535"|"confirmation emailed family"|""|"20140819100817"|"AA00032"|"[15Aug14] req to sch/ will back on 19"|359|1
"S011940"|"Y"|"Quest"|"Cathay Pacific CX239"|""|"London Heathrow T3"|"20140830"|"1810"|"confirmation emailed family"|""|"20140815113942"|"AA00032"|"will arrive a day earlier, frm host family to sch on 31Aug
[4Aug14] req to q"|352|1
"S030251"|"Y"|"School"|"British Airways BA28"|"45"|"London Heathrow T5"|"20140828"|"0535"|"confirmation emailed family"|""|"20140819101230"|"AA00032"|"[15Aug14] req to sch/ will back on 19"|359|1
"S012499"|"Y"|"School"|"Cathay Pacific CX251"|"50"|"London Heathrow T3"|"20140828"|"0540"|"sch/guardian cfm booking will be made"|""|"20140818161817"|"AA00032"|"[16Aug14] ask stu contact no.
[15Aug14] fwd to ben/ chase
[5Aug14] req to sch"|277|1
"S031236"|"N"|""|"Emirate EK381"|""|"Dubai T3"|"20140828"|"0435"|"itin received"|""|"20140816171054"|"AA00032"|""|57|1
"S031236"|"Y"|"School"|"Emirate EK001"|"50"|"London Heathrow T3"|"20140828"|"1215"|"sch/guardian cfm booking will be made"|""|"20140816171107"|"AA00032"|"[16Aug14] ask stu contact no.
[15Aug14] fwd to ben/ chase
[5Aug14] req to sch"|57|2
"S031848"|"Y"|"School"|"Cathay Pacific CX255"|""|"London Heathrow T3"|"20140902"|"0620"|"request made"|""|"20140818182309"|"AA00032"|"[18Aug14] req to sch"|362|1
"S031848"|"Y"|"School"|"Cathay Pacific CX255"|"0"|"London Heathrow T3"|"20140902"|"0620"|"confirmation emailed family"|""|"20140819102356"|"AA00032"|"[18Aug14] req to sch"|362|1
"S012343"|"N"|""|"Aeroflot Russian Airlines SU213"|""|"Moscow (Sheremetyevo) Russia"|"20140902"|"1710"|"itin requested"|""|"20140816165520"|"AA00032"|""|349|1
"S012343"|"Y"|"WHG"|"Aeroflot Russian Airlines SU2584"|""|"London Heathrow"|"20140902"|"2125"|"sch/guardian cfm booking will be made"|""|"20140816165531"|"AA00032"|"[16Aug14] chase
[8Aug14] req to WHG/ ask if the stu wants to go to the host family on arrival
[7Aug14] email ask if need pickup
[5Aug14] voicemail"|349|2
"S009525"|"Y"|"School"|"Cathay Pacific CX257"|"60"|"London Heathrow T3"|"20140910"|"1505"|"confirmation emailed family"|""|"20140819100050"|"AA00032"|"[12Aug14] sch ask if stu can arrive at T5 at 1500
[11Aug14] ask sch to pick up, group pickup"|357|1
"S007710"|"Y"|"WHG"|"Cathay Pacific CX257"|""|"London Heathrow T3"|"20140821"|"1505"|"itin received"|""|"20140816185131"|"AA00032"|"[16Aug14] ask WHG the cost / email p n ask abt the hotel name
[15Aug14] ask p abt the hotel name
[5Aug14] ask p abt the pickup date, will reply later"|221|1
"S012343"|"N"|""|"Aeroflot Russian Airlines SU213"|""|"Moscow (Sheremetyevo) Russia"|"20140902"|"1710"|"itin requested"|""|"20140819104354"|"AA00032"|""|349|1
"S012343"|"Y"|"WHG"|"Aeroflot Russian Airlines SU2584"|""|"London Heathrow"|"20140902"|"2125"|"confirmation emailed family"|""|"20140819104359"|"AA00032"|"[16Aug14] chase
[8Aug14] req to WHG/ ask if the stu wants to go to the host family on arrival
[7Aug14] email ask if need pickup
[5Aug14] voicemail"|349|2
"S031848"|"Y"|"School"|"Cathay Pacific CX255"|"0"|"London Heathrow T3"|"20140902"|"0620"|"family acknowledged confirmation"|""|"20140819103048"|"AA00032"|"[18Aug14] req to sch"|362|1
"S007710"|"Y"|"WHG"|"Cathay Pacific CX257"|""|"London Heathrow T3"|"20140821"|"1505"|"request made"|""|"20140819160454"|"AA00032"|"[16Aug14] ask WHG the cost / email p n ask abt the hotel name
[15Aug14] ask p abt the hotel name
[5Aug14] ask p abt the pickup date, will reply later"|221|1
"S012525"|"Y"|"WHG"|"Virgin Atlantic VS201"|""|"London Heathrow T3"|"20140828"|"0525"|"sch/guardian cfm booking will be made"|""|"20140816165623"|"AA00032"|"[16Aug14] chase
[5Aug14] req to whg/ frm host fam to sch on 29Aug"|343|1
"S031276"|"Y"|"WHG"|"British Airways BA26"|""|"London Heathrow T5"|"20140829"|"0455"|"itin received"|""|"20140818111855"|"AA00032"|"[16Aug14] ask ag for the cost
[7Aug14] ask how much, frm airport to hotel, hotel to ashford"|295|1
"S030276"|"N"|""|"Emirate EK381"|""|"Dubai T3"|"20140831"|"0435"|"request made"|""|"20140816165537"|"AA00032"|""|309|1
"S030276"|"Y"|"WHG"|"Emirate EK1"|""|"London Heathrow T3"|"20140831"|"1215"|"sch/guardian cfm booking will be made"|""|"20140816165553"|"AA00032"|"[16Aug14] chase
[5Aug14] req to WHG, travel with 8956 Liam YUEN"|309|2
"S032757"|"Y"|""|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|""|"20150714123532"|"AA00032"|""|398|1
"S007710"|"Y"|"WHG"|"Cathay Pacific CX257"|""|"London Heathrow T3"|"20140821"|"1505"|"request made"|""|"20140819174307"|"AA00032"|"[19Aug14] req to whg
[16Aug14] ask WHG the cost / email p n ask abt the hotel name
[15Aug14] ask p abt the hotel name
[5Aug14] ask p abt the pickup date, will reply later"|221|1
"S006747"|"N"|""|"Emirate EK0383"|""|"Dubai T3"|"20140831"|"2310"|""|""|"20140813182434"|"AA00032"|""|358|1
"S006747"|"Y"|"School"|"Emirate EK0007"|""|"London Heathrow T3"|"20140901"|"0700"|"request made"|""|"20140813182520"|"AA00032"|"[13Aug14] req to sch"|358|2
"S012343"|"N"|""|"Aeroflot Russian Airlines SU213"|""|"Moscow (Sheremetyevo) Russia"|"20140902"|"1710"|"itin requested"|""|"20140819160512"|"AA00032"|""|349|1
"S012343"|"Y"|"WHG"|"Aeroflot Russian Airlines SU2584"|"85"|"London Heathrow"|"20140902"|"2125"|"confirmation emailed family"|""|"20140819160522"|"AA00032"|"[16Aug14] chase
[8Aug14] req to WHG/ ask if the stu wants to go to the host family on arrival
[7Aug14] email ask if need pickup
[5Aug14] voicemail"|349|2
"S006747"|"N"|""|"Emirate EK0383"|""|"Dubai T3"|"20140831"|"2310"|""|""|"20140820102412"|"AA00032"|""|358|1
"S006747"|"Y"|"School"|"Emirate EK0007"|"190"|"London Heathrow T3"|"20140901"|"0700"|"request made"|""|"20140820102415"|"AA00032"|"[13Aug14] req to sch"|358|2
"S031198"|"Y"|"School"|"British Airways BA28"|""|"London Heathrow T5"|"20140902"|"0535"|"sch/guardian cfm booking will be made"|""|"20140816112414"|"AA00032"|"[15Aug14] chase
[4Aug14] req to sch"|38|1
"S007454"|"Y"|"School"|"Cathay Pacific CX237"|""|"London Heathrow T3"|"20140901"|"0620"|"sch/guardian cfm booking will be made"|""|"20140815124454"|"AA00032"|"[5Aug14] req to sch"|195|1
"S030856"|"Y"|"School"|"Cathay Pacific CX251"|""|"London Heathrow T3"|"20140902"|"0540"|"request made"|""|"20140818181210"|"AA00032"|"[18Aug14] req to sch"|363|1
"S030856"|"Y"|"School"|"Cathay Pacific CX251"|""|"London Heathrow T3"|"20140902"|"0540"|"booking made & awt contact details"|""|"20140820184631"|"AA00032"|"[18Aug14] req to sch"|363|1
"S007710"|"Y"|"WHG"|"Cathay Pacific CX257"|"96"|"London Heathrow T3"|"20140821"|"1505"|"request made"|""|"20140820102354"|"AA00032"|"[19Aug14] req to whg
[16Aug14] ask WHG the cost / email p n ask abt the hotel name
[15Aug14] ask p abt the hotel name
[5Aug14] ask p abt the pickup date, will reply later"|221|1
"S007454"|"Y"|"School"|"Cathay Pacific CX237"|""|"London Heathrow T3"|"20140901"|"0620"|"booking made & awt contact details"|""|"20140820184610"|"AA00032"|"[5Aug14] req to sch"|195|1
"S031236"|"N"|""|"Emirate EK381"|""|"Dubai T3"|"20140828"|"0435"|"itin received"|""|"20140819102135"|"AA00032"|""|57|1
"S031236"|"Y"|"School"|"Emirate EK001"|"50"|"London Heathrow T3"|"20140828"|"1215"|"booking made & awt contact details"|""|"20140819102140"|"AA00032"|"[16Aug14] ask stu contact no.
[15Aug14] fwd to ben/ chase
[5Aug14] req to sch"|57|2
"S012499"|"Y"|"School"|"Cathay Pacific CX251"|"50"|"London Heathrow T3"|"20140828"|"0540"|"booking made & awt contact details"|""|"20140819102128"|"AA00032"|"[16Aug14] ask stu contact no.
[15Aug14] fwd to ben/ chase
[5Aug14] req to sch"|277|1
"S030277"|"Y"|"School"|"Cathay Pacific CX255"|"50"|"London Heathrow T3"|"20140828"|"0620"|"request made"|""|"20140818182248"|"AA00032"|"[18Aug14] req to sch"|361|1
"S030389"|"Y"|"School"|"British Airways BA26"|""|"London Heathrow T5"|"20140826"|"0455"|"request made"|""|"20140818102817"|"AA00032"|"[15Aug14] chase
[5Aug14] req to sch/ travel with mum/ will take the coach on 2nd Sept"|65|1
"S030389"|"Y"|"School"|"British Airways BA26"|""|"London Heathrow T5"|"20140826"|"0455"|"sch/guardian cfm booking will be made"|""|"20140820194711"|"AA00032"|"[15Aug14] chase
[5Aug14] req to sch/ travel with mum/ will take the coach on 2nd Sept"|65|1
"S008681"|"Y"|"School"|"British Airways BA26"|""|"London Heathrow T5"|"20140902"|"0455"|"request made"|""|"20140815170538"|"AA00032"|"[15Aug14] chase
[5Aug14] req to sch/ travel with mum"|208|1
"S012234"|"Y"|"WHG"|""|""|""|"20140712"|""|"confirmation emailed family"|""|"20140815174350"|"AA00032"|"[15Aug14] ask whg to arrange
[11Aug14] ask if need us to arrange
[4Aug14]will send itin later"|53|1
"S012234"|"Y"|"WHG"|""|""|""|"20140712"|""|"confirmation emailed family"|""|"20140823101148"|"AA00040"|"[23Aug2014] received contact details of WHG
[15Aug14] ask whg to arrange
[11Aug14] ask if need us to arrange
[4Aug14]will send itin later"|53|1
"S007899"|"Y"|""|"British Airways"|""|"London Heathrow T5"|"20140902"|"0535"|""|""|"20140823115206"|"AA00040"|""|364|1
"S031804"|"Y"|"Quest"|"Air France AF1680"|""|"London Heathrow T4"|"20140904"|"0750"|"request made"|""|"20140826114701"|"AA00040"|"Change flight from
Paris T2E AF185 0605"|365|1
"S031804"|"Y"|"Quest"|"Air France AF1680"|""|"London Heathrow T4"|"20140904"|"0750"|"request made"|"[26Aug] req sent - pick up from airport to school"|"20140826120701"|"AA00040"|"Change flight from
Paris T2E AF185 0605"|365|1
"S031804"|"Y"|"Quest"|"Air France AF1680"|""|"London Heathrow T4"|"20140904"|"0750"|"request made"|""|"20140826120718"|"AA00040"|"Change flight from
Paris T2E AF185 0605
[26Aug] req sent - pick up from airport to school"|365|1
"S030276"|"N"|""|"Emirate EK381"|""|"Dubai T3"|"20140831"|"0435"|"request made"|""|"20140819174645"|"AA00032"|""|309|1
"S031276"|"Y"|"WHG"|"British Airways BA26"|""|"London Heathrow T5"|"20140829"|"0455"|"itin received"|""|"20140819174612"|"AA00032"|"[19Aug14] chase
[16Aug14] ask ag for the cost
[7Aug14] ask how much, frm airport to hotel, hotel to ashford"|295|1
"S012233"|"Y"|""|"Qatar Airways QR7"|""|"London Heathrow T4"|"20140902"|"1200"|"request made"|""|"20140828112948"|"AA00032"|"[28Aug14] req to sch
change flight from Doha T2 QR815 0450"|366|1
"S031517"|"Y"|"School"|"British Airways BA26"|""|"London Heathrow T5"|"20140831"|"0455"|"sch/guardian cfm booking will be made"|""|"20140815123727"|"AA00032"|"[13Aug14] fwd to house staff (Mrs Jayne Bloye)/ chase
travel as UM/ [4Aug14] req to sch"|75|1
"S007454"|"Y"|"School"|"Cathay Pacific CX237"|""|"London Heathrow T3"|"20140901"|"0620"|"confirmation emailed family"|""|"20140820190953"|"AA00032"|"[5Aug14] req to sch"|195|1
"S031198"|"Y"|"School"|"British Airways BA28"|""|"London Heathrow T5"|"20140902"|"0535"|"confirmation emailed family"|""|"20140820180759"|"AA00032"|"[15Aug14] chase
[4Aug14] req to sch"|38|1
"S007710"|"Y"|"WHG"|"Cathay Pacific CX257"|"96"|"London Heathrow T3"|"20140821"|"1505"|"confirmation emailed family"|""|"20140820190534"|"AA00032"|"[19Aug14] req to whg
[16Aug14] ask WHG the cost / email p n ask abt the hotel name
[15Aug14] ask p abt the hotel name
[5Aug14] ask p abt the pickup date, will reply later"|221|1
"S012499"|"Y"|"School"|"Cathay Pacific CX251"|"50"|"London Heathrow T3"|"20140828"|"0540"|"confirmation emailed family"|""|"20140820192443"|"AA00032"|"[16Aug14] ask stu contact no.
[15Aug14] fwd to ben/ chase
[5Aug14] req to sch"|277|1
"S030277"|"Y"|"School"|"Cathay Pacific CX255"|"50"|"London Heathrow T3"|"20140828"|"0620"|"confirmation emailed family"|""|"20140820192721"|"AA00032"|"[18Aug14] req to sch"|361|1
"S031236"|"N"|""|"Emirate EK381"|""|"Dubai T3"|"20140828"|"0435"|"itin received"|""|"20140820192103"|"AA00032"|""|57|1
"S031980"|"Y"|""|""|""|""|"20150902"|""|"sch/guardian cfm booking will be made"|""|"20150714123519"|"AA00032"|""|397|1
"S031236"|"Y"|"School"|"Emirate EK001"|"50"|"London Heathrow T3"|"20140828"|"1215"|"confirmation emailed family"|""|"20140820192108"|"AA00032"|"[16Aug14] ask stu contact no.
[15Aug14] fwd to ben/ chase
[5Aug14] req to sch"|57|2
"S006747"|"N"|""|"Emirate EK0383"|""|"Dubai T3"|"20140831"|"2310"|""|""|"20140820171712"|"AA00032"|""|358|1
"S006747"|"Y"|"School"|"Emirate EK0007"|"190"|"London Heathrow T3"|"20140901"|"0700"|"confirmation emailed family"|""|"20140820171717"|"AA00032"|"[13Aug14] req to sch"|358|2
"S012525"|"Y"|"WHG"|"Virgin Atlantic VS201"|""|"London Heathrow T3"|"20140828"|"0525"|"sch/guardian cfm booking will be made"|""|"20140819174354"|"AA00032"|"[19Aug14] chase
[16Aug14] chase
[5Aug14] req to whg/ frm host fam to sch on 29Aug"|343|1
"S030215"|"Y"|"School"|"Cathay Pacific CX251"|""|"London Heathrow T3"|"20140902"|"0540"|"sch/guardian cfm booking will be made"|""|"20140816173321"|"AA00032"|"[16Aug14] give sch contact no.
[7aug14] asking student phone no. [4Aug14] req to sch"|312|1
"S030367"|"N"|""|"Emirate EK383"|""|"Dubai T3"|"20140902"|"2310"|""|""|"20140815155506"|"AA00032"|""|324|1
"S030367"|"Y"|"School"|"Emirate EK007"|""|"London Heathrow T3"|"20140903"|"0700"|"sch/guardian cfm booking will be made"|""|"20140815155522"|"AA00032"|"[15Aug14] travel form to sch
[12Aug14] sch asks to complete travel form
[4Aug14] req to sch"|324|2
"S030276"|"N"|""|"Emirate EK381"|""|"Dubai T3"|"20140831"|"0435"|"Consultant handle"|""|"20140828103751"|"AA00032"|""|309|1
"S030276"|"Y"|"WHG"|"Emirate EK1"|""|"London Heathrow T3"|"20140831"|"1215"|"sch/guardian cfm booking will be made"|""|"20140819174657"|"AA00032"|"[19Aug14] chase
[16Aug14] chase
[5Aug14] req to WHG, travel with 8956 Liam YUEN"|309|2
"S007899"|"Y"|"School"|"British Airways BA0028"|""|"London Heathrow T5"|"20140902"|"0535"|"request made"|"[23Aug] req to school"|"20140823115322"|"AA00040"|""|364|1
"S010882"|"Y"|"School"|""|""|""|"20140904"|""|"itin requested"|""|"20140818111800"|"AA00032"|"[15Aug14] stu will be back next week
[11Aug14] ask p & stu to send itin
[7Aug14] will send itin tdy"|88|1
"S030215"|"Y"|"School"|"Cathay Pacific CX251"|""|"London Heathrow T3"|"20140902"|"0540"|"confirmation emailed family"|""|"20140828122342"|"AA00032"|"[16Aug14] give sch contact no.
[7aug14] asking student phone no. [4Aug14] req to sch"|312|1
"S031804"|"N"|""|"Air France AF185"|""|"Paris T2E"|"20140904"|"0605"|""|""|"20140816171522"|"AA00032"|""|360|1
"S031804"|"Y"|"School"|"Air France AF1680"|""|"London Heathrow T4"|"20140904"|"0750"|"request made"|""|"20140816171541"|"AA00032"|"[16Aug14] sch ask if the stu will arrive earlier
[15Aug14] req to sch"|360|2
"S031804"|"Y"|"Quest"|"Air France AF1680"|""|"London Heathrow T4"|"20140904"|"0750"|"request made"|"[26Aug] req sent - pick up from airport to school"|"20140826122449"|"AA00040"|"Change flight from
Paris T2E AF185 0605"|365|1
"S011715"|"Y"|"School"|"British Airways BA26"|""|"London Heathrow T5"|"20140829"|"0455"|"family acknowledged confirmation"|""|"20140818101219"|"AA00032"|"[15Aug14] chase
[6Aug14] ask if the sch can help"|321|1
"S010882"|"Y"|"School"|""|""|""|"20140904"|""|"booking made & awt contact details"|""|"20140828133942"|"AA00032"|"[28Aug14] ask sch for the fee
[15Aug14] stu will be back next week
[11Aug14] ask p & stu to send itin
[7Aug14] will send itin tdy"|88|1
"S030389"|"Y"|"School"|"British Airways BA26"|""|"London Heathrow T5"|"20140826"|"0455"|"sch/guardian cfm booking will be made"|""|"20140820194821"|"AA00032"|"[15Aug14] chase
[5Aug14] req to sch/ travel with mum/ will take the coach on 2nd Sept"|65|1
"S008681"|"Y"|"School"|"British Airways BA26"|""|"London Heathrow T5"|"20140902"|"0455"|"sch/guardian cfm booking will be made"|""|"20140820194843"|"AA00032"|"[15Aug14] chase
[5Aug14] req to sch/ travel with mum"|208|1
"S031276"|"Y"|"WHG"|"British Airways BA26"|""|"London Heathrow T5"|"20140829"|"0455"|"request made"|""|"20140828111220"|"AA00032"|"[28Aug14] req to whg
[19Aug14] chase
[16Aug14] ask ag for the cost
[7Aug14] ask how much, frm airport to hotel, hotel to ashford"|295|1
"S012343"|"N"|""|"Aeroflot Russian Airlines SU213"|""|"Moscow (Sheremetyevo) Russia"|"20140902"|"1710"|"itin requested"|""|"20140820123907"|"AA00032"|""|349|1
"S007899"|"Y"|"School"|"British Airways BA0028"|""|"London Heathrow T5"|"20140902"|"0535"|"request made"|"[23Aug] req to school"|"20140828124159"|"AA00032"|"[28Aug14] req to sch"|364|1
"S006369"|"Y"|""|"British Airways"|""|"London Heathrow T5"|"20141203"|"0520"|""|""|"20141203124134"|"AA00003"|""|369|1
"S010882"|"Y"|"School"|""|""|""|"20140901"|""|"booking made & awt contact details"|""|"20140828175644"|"AA00032"|"[28Aug14] ask sch for the fee
[15Aug14] stu will be back next week
[11Aug14] ask p & stu to send itin
[7Aug14] will send itin tdy"|88|1
"S030389"|"Y"|"School"|"British Airways BA26"|""|"London Heathrow T5"|"20140826"|"0455"|"confirmation emailed family"|""|"20140828190828"|"AA00032"|"[15Aug14] chase
[5Aug14] req to sch/ travel with mum/ will take the coach on 2nd Sept"|65|1
"S010882"|"Y"|"School"|""|""|""|"20140901"|""|"confirmation emailed family"|""|"20140830103506"|"AA00032"|"[28Aug14] ask sch for the fee
[15Aug14] stu will be back next week
[11Aug14] ask p & stu to send itin
[7Aug14] will send itin tdy"|88|1
"S030215"|"Y"|"School"|"Cathay Pacific CX251"|""|"London Heathrow T3"|"20140902"|"0540"|"family acknowledged confirmation"|""|"20140828145824"|"AA00032"|"[16Aug14] give sch contact no.
[7aug14] asking student phone no. [4Aug14] req to sch"|312|1
"S031804"|"Y"|"Quest"|"Air France AF1680"|""|"London Heathrow T4"|"20140904"|"0750"|"booking made & awt contact details"|"[26Aug] req sent - pick up from airport to school"|"20140828161455"|"AA00032"|"Change flight from
Paris T2E AF185 0605"|365|1
"S031276"|"Y"|"WHG"|"British Airways BA26"|""|"London Heathrow T5"|"20140829"|"0455"|"booking made & awt contact details"|""|"20140828191202"|"AA00032"|"[28Aug14] req to whg
[19Aug14] chase
[16Aug14] ask ag for the cost
[7Aug14] ask how much, frm airport to hotel, hotel to ashford"|295|1
"S007899"|"Y"|"School"|"British Airways BA0028"|""|"London Heathrow T5"|"20140902"|"0535"|"confirmation emailed family"|"[23Aug] req to school"|"20140830103345"|"AA00032"|"[30Aug14] waiting for driver details
[28Aug14] req to sch"|364|1
"S007454"|"Y"|"School"|"Cathay Pacific CX237"|""|"London Heathrow T3"|"20140901"|"0620"|"confirmation emailed family"|""|"20140828114632"|"AA00032"|"[28Aug14] ask p for stu contact no
[5Aug14] req to sch"|195|1
"S007454"|"Y"|"School"|"Cathay Pacific CX237"|""|"London Heathrow T3"|"20140901"|"0620"|"confirmation emailed family"|""|"20140830164055"|"AA00032"|"[30Aug14] email sch stu contact no
[28Aug14] ask p for stu contact no
[5Aug14] req to sch"|195|1
"S011940"|"Y"|"Quest"|"Cathay Pacific CX239"|"160"|"London Heathrow T3"|"20140830"|"1810"|"confirmation emailed family"|""|"20140819101554"|"AA00032"|"will arrive a day earlier, frm host family to sch on 31Aug
[4Aug14] req to q"|352|1
"S030928"|"N"|""|""|""|""|"20140712"|""|""|""|"20140712103411"|"AA00032"|""|50|1
"S031517"|"Y"|"School"|"British Airways BA26"|""|"London Heathrow T5"|"20140831"|"0455"|"booking made & awt contact details"|""|"20140828113907"|"AA00032"|"[28Aug14] ask sch for driver details
[13Aug14] fwd to house staff (Mrs Jayne Bloye)/ chase
travel as UM/ [4Aug14] req to sch"|75|1
"S031517"|"Y"|"School"|"British Airways BA26"|""|"London Heathrow T5"|"20140831"|"0455"|"confirmation emailed family"|""|"20140830190637"|"AA00032"|"[28Aug14] ask sch for driver details
[13Aug14] fwd to house staff (Mrs Jayne Bloye)/ chase
travel as UM/ [4Aug14] req to sch"|75|1
"S030678"|"N"|""|"Emirate EK0381"|""|"Dubai T3"|"20140831"|"0435"|""|""|"20140816151824"|"AA00032"|""|34|1
"S030928"|"Y"|"School"|"Cathay Pacific CX255"|""|"London Heathrow T3"|"20140902"|"0620"|"request made"|""|"20140830182658"|"AA00032"|""|50|1
"S006121"|"Y"|"School"|"Cathay Pacific CX251"|""|"London Heathrow T3"|"20140908"|"0540"|"request made"|""|"20140830121422"|"AA00032"|""|367|1
"S030928"|"Y"|"School"|"Cathay Pacific CX255"|"0"|"London Heathrow T3"|"20140902"|"0620"|"confirmation emailed family"|""|"20140901101907"|"AA00032"|""|50|1
"S007454"|"Y"|"School"|"Cathay Pacific CX237"|""|"London Heathrow T3"|"20140901"|"0620"|"confirmation emailed family"|""|"20140830164429"|"AA00032"|"[30Aug14] email sch stu contact no
[28Aug14] ask p for stu contact no
[5Aug14] req to sch"|195|1
"S031804"|"Y"|"Quest"|"Air France AF1680"|""|"London Heathrow T4"|"20140904"|"0750"|"confirmation emailed family"|"[26Aug] req sent - pick up from airport to school"|"20140830115319"|"AA00032"|"Change flight from
Paris T2E AF185 0605"|365|1
